
2025-05-16 16:39:51,677 - ERROR - Failed to process beatmapset 2335721: permission denied for table beatmapsets

2025-05-16 16:39:51,679 - ERROR - Failed to process beatmapset 2298708: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,679 - ERROR - Failed to process beatmapset 731684: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,679 - ERROR - Failed to process beatmapset 2338153: permission denied for table beatmapsets

2025-05-16 16:39:51,679 - ERROR - Failed to process beatmapset 2332788: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,689 - ERROR - Failed to process beatmapset 2350718: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,692 - ERROR - Failed to process beatmapset 2341950: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,696 - ERROR - Failed to process beatmapset 2149162: permission denied for table beatmapsets

2025-05-16 16:39:51,697 - ERROR - Failed to process beatmapset 2013282: permission denied for table beatmapsets

2025-05-16 16:39:51,699 - ERROR - Failed to process beatmapset 1988677: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,702 - ERROR - Failed to process beatmapset 2228935: permission denied for table beatmapsets

2025-05-16 16:39:51,704 - ERROR - Failed to process beatmapset 2098285: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,706 - ERROR - Failed to process beatmapset 2210055: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,709 - ERROR - Failed to process beatmapset 2258223: permission denied for table beatmapsets

2025-05-16 16:39:51,711 - ERROR - Failed to process beatmapset 2353736: permission denied for table beatmapsets

2025-05-16 16:39:51,711 - ERROR - Failed to process beatmapset 2047039: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,711 - ERROR - Failed to process beatmapset 2321573: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:39:51,717 - ERROR - Failed to process beatmapset 2354923: permission denied for table beatmapsets

2025-05-16 16:39:51,720 - ERROR - Failed to process beatmapset 2354529: permission denied for table beatmapsets

2025-05-16 16:39:51,722 - ERROR - Failed to process beatmapset 2138675: permission denied for table beatmapsets

2025-05-16 16:39:51,725 - ERROR - Failed to process beatmapset 2329905: permission denied for table beatmapsets

2025-05-16 16:39:51,728 - ERROR - Failed to process beatmapset 2200062: permission denied for table beatmapsets

2025-05-16 16:39:51,730 - ERROR - Failed to process beatmapset 2354189: permission denied for table beatmapsets

2025-05-16 16:39:51,731 - ERROR - Failed to process beatmapset 2267175: permission denied for table beatmapsets

2025-05-16 16:39:51,734 - ERROR - Failed to process beatmapset 2345993: permission denied for table beatmapsets

2025-05-16 16:39:51,735 - ERROR - Failed to process beatmapset 2256880: permission denied for table beatmapsets

2025-05-16 16:39:51,739 - ERROR - Failed to process beatmapset 2279295: permission denied for table beatmapsets

2025-05-16 16:39:51,741 - ERROR - Failed to process beatmapset 2299919: permission denied for table beatmapsets

2025-05-16 16:39:51,743 - ERROR - Failed to process beatmapset 2281810: permission denied for table beatmapsets

2025-05-16 16:39:51,743 - ERROR - Failed to process beatmapset 2268125: permission denied for table beatmapsets

2025-05-16 16:39:51,743 - ERROR - Failed to process beatmapset 2300527: permission denied for table beatmapsets

2025-05-16 16:39:51,749 - ERROR - Failed to process beatmapset 2224732: permission denied for table beatmapsets

2025-05-16 16:39:51,751 - ERROR - Failed to process beatmapset 2332987: permission denied for table beatmapsets

2025-05-16 16:39:51,751 - ERROR - Failed to process beatmapset 2356338: permission denied for table beatmapsets

2025-05-16 16:39:51,756 - ERROR - Failed to process beatmapset 2345610: permission denied for table beatmapsets

2025-05-16 16:39:51,756 - ERROR - Failed to process beatmapset 2290823: permission denied for table beatmapsets

2025-05-16 16:41:52,085 - INFO - Starting beatmap import
2025-05-16 16:41:53,281 - ERROR - Failed to process beatmapset 2343502: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,287 - ERROR - Failed to process beatmapset 2051004: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,326 - ERROR - Failed to process beatmapset 2361715: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,342 - ERROR - Failed to process beatmapset 2088540: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,388 - ERROR - Failed to process beatmapset 2144395: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,437 - ERROR - Failed to process beatmapset 2329966: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,466 - ERROR - Failed to process beatmapset 2246587: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,490 - ERROR - Failed to process beatmapset 1731773: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,531 - ERROR - Failed to process beatmapset 2228214: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,551 - ERROR - Failed to process beatmapset 2223909: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,580 - ERROR - Failed to process beatmapset 2000595: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:53,580 - ERROR - Failed to process beatmapset 2233814: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:54,848 - ERROR - Failed to process beatmapset 2224036: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:55,021 - ERROR - Failed to process beatmapset 2361461: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:55,109 - ERROR - Failed to process beatmapset 2321532: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:55,112 - ERROR - Failed to process beatmapset 2364061: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,459 - ERROR - Failed to process beatmapset 2249309: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,471 - ERROR - Failed to process beatmapset 2279924: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,487 - INFO - Processed 100 beatmapsets (453 beatmaps)
2025-05-16 16:41:56,557 - ERROR - Failed to process beatmapset 2359421: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,598 - ERROR - Failed to process beatmapset 1767839: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,611 - ERROR - Failed to process beatmapset 2345070: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:56,637 - ERROR - Failed to process beatmapset 2272306: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:57,886 - ERROR - Failed to process beatmapset 593434: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:57,913 - ERROR - Failed to process beatmapset 2355206: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:57,939 - ERROR - Failed to process beatmapset 2354586: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:58,012 - ERROR - Failed to process beatmapset 2317893: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:58,035 - ERROR - Failed to process beatmapset 2358791: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:58,046 - ERROR - Failed to process beatmapset 2210244: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:59,294 - ERROR - Failed to process beatmapset 2027029: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:59,297 - ERROR - Failed to process beatmapset 2131168: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:41:59,447 - INFO - Processed 200 beatmapsets (817 beatmaps)
2025-05-16 16:42:00,698 - ERROR - Failed to process beatmapset 1399878: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:00,810 - ERROR - Failed to process beatmapset 1997282: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:00,876 - ERROR - Failed to process beatmapset 2354321: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:02,246 - ERROR - Failed to process beatmapset 2288704: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:02,298 - ERROR - Failed to process beatmapset 2278515: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:02,316 - ERROR - Failed to process beatmapset 2349355: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:02,346 - INFO - Processed 300 beatmapsets (1207 beatmaps)
2025-05-16 16:42:02,377 - ERROR - Failed to process beatmapset 1046092: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:42:02,414 - ERROR - Failed to process beatmapset 1051855: numeric field overflow
DETAIL:  A field with precision 3, scale 2 must round to an absolute value less than 10^1.

2025-05-16 16:45:26,937 - INFO - Starting beatmap import
2025-05-16 16:45:29,938 - INFO - Processed 100 beatmapsets (431 beatmaps)
2025-05-16 16:45:32,908 - INFO - Processed 200 beatmapsets (793 beatmaps)
2025-05-16 16:45:35,900 - INFO - Processed 300 beatmapsets (1185 beatmaps)
2025-05-16 16:45:38,627 - ERROR - Failed to process beatmapset 2159609: numeric field overflow
DETAIL:  A field with precision 4, scale 2 must round to an absolute value less than 10^2.

2025-05-16 16:45:40,267 - INFO - Processed 400 beatmapsets (1560 beatmaps)
2025-05-16 16:45:43,338 - INFO - Processed 500 beatmapsets (1975 beatmaps)
2025-05-16 16:45:46,346 - INFO - Processed 600 beatmapsets (2350 beatmaps)
2025-05-16 16:45:49,394 - INFO - Processed 700 beatmapsets (2731 beatmaps)
2025-05-16 16:45:52,837 - INFO - Processed 800 beatmapsets (3171 beatmaps)
2025-05-16 16:45:55,709 - INFO - Processed 900 beatmapsets (3570 beatmaps)
2025-05-16 16:45:58,747 - INFO - Processed 1000 beatmapsets (3980 beatmaps)
2025-05-16 16:46:01,643 - INFO - Processed 1100 beatmapsets (4430 beatmaps)
2025-05-16 16:46:04,455 - INFO - Processed 1200 beatmapsets (4788 beatmaps)
2025-05-16 16:46:07,442 - INFO - Processed 1300 beatmapsets (5199 beatmaps)
2025-05-16 16:47:43,722 - INFO - Starting beatmap import
2025-05-16 16:47:46,868 - INFO - Processed 100 beatmapsets (431 beatmaps)
2025-05-16 16:47:49,762 - INFO - Processed 200 beatmapsets (793 beatmaps)
2025-05-16 16:47:52,669 - INFO - Processed 300 beatmapsets (1185 beatmaps)
2025-05-16 16:51:23,257 - INFO - Starting beatmap import
2025-05-16 16:51:26,448 - INFO - Processed 100 beatmapsets (431 beatmaps)
2025-05-16 16:51:29,639 - INFO - Processed 200 beatmapsets (793 beatmaps)
2025-05-16 16:52:52,557 - INFO - Starting beatmap import
2025-05-16 16:52:55,060 - INFO - Processed 100 beatmapsets (431 beatmaps)
2025-05-16 16:52:57,041 - INFO - Processed 200 beatmapsets (793 beatmaps)
2025-05-16 16:52:58,796 - INFO - Processed 300 beatmapsets (1185 beatmaps)
2025-05-16 16:53:00,561 - ERROR - Failed to process beatmapset 2159609: numeric field overflow
DETAIL:  A field with precision 4, scale 2 must round to an absolute value less than 10^2.

2025-05-16 16:53:01,446 - INFO - Processed 400 beatmapsets (1560 beatmaps)
2025-05-16 16:53:03,400 - INFO - Processed 500 beatmapsets (1975 beatmaps)
2025-05-16 16:53:05,333 - INFO - Processed 600 beatmapsets (2350 beatmaps)
2025-05-16 16:53:07,201 - INFO - Processed 700 beatmapsets (2731 beatmaps)
2025-05-16 16:53:09,202 - INFO - Processed 800 beatmapsets (3171 beatmaps)
2025-05-16 16:53:11,204 - INFO - Processed 900 beatmapsets (3570 beatmaps)
2025-05-16 16:53:13,234 - INFO - Processed 1000 beatmapsets (3980 beatmaps)
2025-05-16 16:53:15,063 - INFO - Processed 1100 beatmapsets (4430 beatmaps)
2025-05-16 16:53:17,110 - INFO - Processed 1200 beatmapsets (4788 beatmaps)
2025-05-16 16:53:19,172 - INFO - Processed 1300 beatmapsets (5199 beatmaps)
2025-05-16 16:53:21,078 - INFO - Processed 1400 beatmapsets (5598 beatmaps)
2025-05-16 16:53:22,929 - INFO - Processed 1500 beatmapsets (6027 beatmaps)
2025-05-16 16:53:24,788 - INFO - Processed 1600 beatmapsets (6447 beatmaps)
2025-05-16 16:53:26,730 - INFO - Processed 1700 beatmapsets (6820 beatmaps)
2025-05-16 16:53:28,574 - INFO - Processed 1800 beatmapsets (7218 beatmaps)
2025-05-16 16:53:30,527 - INFO - Processed 1900 beatmapsets (7661 beatmaps)
2025-05-16 16:53:32,344 - INFO - Processed 2000 beatmapsets (8059 beatmaps)
2025-05-16 16:53:34,042 - INFO - Processed 2100 beatmapsets (8415 beatmaps)
2025-05-16 16:53:36,027 - INFO - Processed 2200 beatmapsets (8864 beatmaps)
2025-05-16 16:53:38,177 - INFO - Processed 2300 beatmapsets (9268 beatmaps)
2025-05-16 16:53:40,152 - INFO - Processed 2400 beatmapsets (9737 beatmaps)
2025-05-16 16:53:42,040 - INFO - Processed 2500 beatmapsets (10151 beatmaps)
2025-05-16 16:53:44,056 - INFO - Processed 2600 beatmapsets (10568 beatmaps)
2025-05-16 16:53:45,986 - INFO - Processed 2700 beatmapsets (10983 beatmaps)
2025-05-16 16:53:48,133 - INFO - Processed 2800 beatmapsets (11452 beatmaps)
2025-05-16 16:53:50,393 - INFO - Processed 2900 beatmapsets (11861 beatmaps)
2025-05-16 16:53:52,331 - INFO - Processed 3000 beatmapsets (12272 beatmaps)
2025-05-16 16:53:54,202 - INFO - Processed 3100 beatmapsets (12659 beatmaps)
2025-05-16 16:53:56,117 - INFO - Processed 3200 beatmapsets (13034 beatmaps)
2025-05-16 16:53:58,221 - INFO - Processed 3300 beatmapsets (13454 beatmaps)
2025-05-16 16:54:00,346 - INFO - Processed 3400 beatmapsets (13913 beatmaps)
2025-05-16 16:54:02,442 - INFO - Processed 3500 beatmapsets (14293 beatmaps)
2025-05-16 16:54:04,637 - INFO - Processed 3600 beatmapsets (14686 beatmaps)
2025-05-16 16:54:06,877 - INFO - Processed 3700 beatmapsets (15082 beatmaps)
2025-05-16 16:54:08,808 - INFO - Processed 3800 beatmapsets (15620 beatmaps)
2025-05-16 16:54:10,783 - INFO - Processed 3900 beatmapsets (16024 beatmaps)
2025-05-16 16:54:12,704 - INFO - Processed 4000 beatmapsets (16443 beatmaps)
2025-05-16 16:54:14,597 - INFO - Processed 4100 beatmapsets (16863 beatmaps)
2025-05-16 16:54:16,509 - INFO - Processed 4200 beatmapsets (17268 beatmaps)
2025-05-16 16:54:18,473 - INFO - Processed 4300 beatmapsets (17629 beatmaps)
2025-05-16 16:54:20,481 - INFO - Processed 4400 beatmapsets (18010 beatmaps)
2025-05-16 16:54:22,644 - INFO - Processed 4500 beatmapsets (18452 beatmaps)
2025-05-16 16:54:24,873 - INFO - Processed 4600 beatmapsets (18885 beatmaps)
2025-05-16 16:54:27,104 - INFO - Processed 4700 beatmapsets (19327 beatmaps)
2025-05-16 16:54:29,602 - INFO - Processed 4800 beatmapsets (19752 beatmaps)
2025-05-16 16:54:32,976 - INFO - Processed 4900 beatmapsets (20174 beatmaps)
2025-05-16 16:54:34,938 - INFO - Processed 5000 beatmapsets (20589 beatmaps)
2025-05-16 16:54:36,864 - INFO - Processed 5100 beatmapsets (20986 beatmaps)
2025-05-16 16:54:38,807 - INFO - Processed 5200 beatmapsets (21363 beatmaps)
2025-05-16 16:54:40,628 - INFO - Processed 5300 beatmapsets (21778 beatmaps)
2025-05-16 16:54:42,949 - INFO - Processed 5400 beatmapsets (22193 beatmaps)
2025-05-16 16:54:45,342 - INFO - Processed 5500 beatmapsets (22585 beatmaps)
2025-05-16 16:54:47,799 - INFO - Processed 5600 beatmapsets (22999 beatmaps)
2025-05-16 16:54:49,651 - INFO - Processed 5700 beatmapsets (23377 beatmaps)
2025-05-16 16:54:51,651 - INFO - Processed 5800 beatmapsets (23814 beatmaps)
2025-05-16 16:54:53,902 - INFO - Processed 5900 beatmapsets (24165 beatmaps)
2025-05-16 16:54:55,750 - INFO - Processed 6000 beatmapsets (24545 beatmaps)
2025-05-16 16:54:57,717 - INFO - Processed 6100 beatmapsets (24959 beatmaps)
2025-05-16 16:54:59,665 - INFO - Processed 6200 beatmapsets (25360 beatmaps)
2025-05-16 16:55:01,552 - INFO - Processed 6300 beatmapsets (25739 beatmaps)
2025-05-16 16:55:03,606 - INFO - Processed 6400 beatmapsets (26112 beatmaps)
2025-05-16 16:55:05,576 - INFO - Processed 6500 beatmapsets (26510 beatmaps)
2025-05-16 16:55:07,462 - INFO - Processed 6600 beatmapsets (26917 beatmaps)
2025-05-16 16:55:09,279 - INFO - Processed 6700 beatmapsets (27318 beatmaps)
2025-05-16 16:55:11,184 - INFO - Processed 6800 beatmapsets (27723 beatmaps)
2025-05-16 16:55:13,359 - INFO - Processed 6900 beatmapsets (28106 beatmaps)
2025-05-16 16:55:15,250 - INFO - Processed 7000 beatmapsets (28471 beatmaps)
2025-05-16 16:55:17,157 - INFO - Processed 7100 beatmapsets (28842 beatmaps)
2025-05-16 16:55:19,216 - INFO - Processed 7200 beatmapsets (29200 beatmaps)
2025-05-16 16:55:21,278 - INFO - Processed 7300 beatmapsets (29582 beatmaps)
2025-05-16 16:55:23,395 - INFO - Processed 7400 beatmapsets (30021 beatmaps)
2025-05-16 16:55:25,501 - INFO - Processed 7500 beatmapsets (30408 beatmaps)
2025-05-16 16:55:27,470 - INFO - Processed 7600 beatmapsets (30778 beatmaps)
2025-05-16 16:55:29,661 - INFO - Processed 7700 beatmapsets (31194 beatmaps)
2025-05-16 16:55:31,662 - INFO - Processed 7800 beatmapsets (31570 beatmaps)
2025-05-16 16:55:34,115 - INFO - Processed 7900 beatmapsets (31931 beatmaps)
2025-05-16 16:55:35,937 - INFO - Processed 8000 beatmapsets (32310 beatmaps)
2025-05-16 16:55:37,925 - INFO - Processed 8100 beatmapsets (32630 beatmaps)
2025-05-16 16:55:40,149 - INFO - Processed 8200 beatmapsets (32964 beatmaps)
2025-05-16 16:55:41,930 - INFO - Processed 8300 beatmapsets (33302 beatmaps)
2025-05-16 16:55:43,975 - INFO - Processed 8400 beatmapsets (33681 beatmaps)
2025-05-16 16:55:46,042 - INFO - Processed 8500 beatmapsets (34064 beatmaps)
2025-05-16 16:55:47,941 - INFO - Processed 8600 beatmapsets (34421 beatmaps)
2025-05-16 16:55:50,520 - INFO - Processed 8700 beatmapsets (34782 beatmaps)
2025-05-16 16:55:52,471 - INFO - Processed 8800 beatmapsets (35149 beatmaps)
2025-05-16 16:55:54,708 - INFO - Processed 8900 beatmapsets (35489 beatmaps)
2025-05-16 16:55:56,741 - INFO - Processed 9000 beatmapsets (35881 beatmaps)
2025-05-16 16:55:58,992 - INFO - Processed 9100 beatmapsets (36251 beatmaps)
2025-05-16 16:56:01,110 - INFO - Processed 9200 beatmapsets (36623 beatmaps)
2025-05-16 16:56:03,009 - INFO - Processed 9300 beatmapsets (36999 beatmaps)
2025-05-16 16:56:05,036 - INFO - Processed 9400 beatmapsets (37359 beatmaps)
2025-05-16 16:56:07,186 - INFO - Processed 9500 beatmapsets (37776 beatmaps)
2025-05-16 16:56:09,402 - INFO - Processed 9600 beatmapsets (38164 beatmaps)
2025-05-16 16:56:11,453 - INFO - Processed 9700 beatmapsets (38495 beatmaps)
2025-05-16 16:56:13,389 - INFO - Processed 9800 beatmapsets (38808 beatmaps)
2025-05-16 16:56:17,833 - INFO - Processed 9900 beatmapsets (39147 beatmaps)
2025-05-16 16:56:19,821 - INFO - Processed 10000 beatmapsets (39547 beatmaps)
2025-05-16 16:56:21,742 - INFO - Processed 10100 beatmapsets (39906 beatmaps)
2025-05-16 16:56:23,799 - INFO - Processed 10200 beatmapsets (40293 beatmaps)
2025-05-16 16:56:26,135 - INFO - Processed 10300 beatmapsets (40688 beatmaps)
2025-05-16 16:56:28,328 - INFO - Processed 10400 beatmapsets (41076 beatmaps)
2025-05-16 16:56:30,223 - INFO - Processed 10500 beatmapsets (41455 beatmaps)
2025-05-16 16:56:32,264 - INFO - Processed 10600 beatmapsets (41826 beatmaps)
2025-05-16 16:56:34,278 - INFO - Processed 10700 beatmapsets (42217 beatmaps)
2025-05-16 16:56:36,208 - INFO - Processed 10800 beatmapsets (42580 beatmaps)
2025-05-16 16:56:38,333 - INFO - Processed 10900 beatmapsets (42923 beatmaps)
2025-05-16 16:56:40,495 - INFO - Processed 11000 beatmapsets (43277 beatmaps)
2025-05-16 16:56:40,528 - ERROR - Failed to process beatmapset 813270: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (1705689, 813270, 7.02, mania, wip, 150, 10567873, [4K] Inflorescence [1.6x], 8.0, 5.0, 320.00, 4.0, 8.0, 133, f, 2023-07-28 15:56:48+03, 3, 1088, 5104, https://osu.ppy.sh/beatmaps/1705689, 2960, 2943, 17, 0, aa234b34607b96f84377eba99ece4cac, 2025-05-16 16:56:40.521462+03, 2025-05-16 16:56:40.521462+03).

2025-05-16 16:56:42,275 - INFO - Processed 11100 beatmapsets (43593 beatmaps)
2025-05-16 16:56:42,345 - ERROR - Failed to process beatmapset 1362919: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (2819718, 1362919, 7.98, taiko, wip, 412, 3738344, Ranked (extend?), 6.0, 5.0, 230.00, 5.0, 3.0, 406, f, 2023-05-11 01:05:33+03, 1, 31, 216, https://osu.ppy.sh/beatmaps/2819718, 4453, 4453, 0, 1, 3f4bdc6163e0b2cdd8f2778eb914807b, 2025-05-16 16:56:42.342417+03, 2025-05-16 16:56:42.342417+03).

2025-05-16 16:56:44,104 - INFO - Processed 11200 beatmapsets (43943 beatmaps)
2025-05-16 16:56:46,035 - INFO - Processed 11300 beatmapsets (44336 beatmaps)
2025-05-16 16:56:48,048 - INFO - Processed 11400 beatmapsets (44743 beatmaps)
2025-05-16 16:56:48,208 - ERROR - Failed to process beatmapset 445835: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (961314, 445835, 5.82, taiko, wip, 109, 1530993, Saltriangle@NaCL, 6.0, 5.0, 179.00, 4.0, 5.0, 107, f, 2023-07-06 13:40:01+03, 1, 10, 66, https://osu.ppy.sh/beatmaps/961314, 951, 951, 0, 0, 3d372da0eda106e096b2da970a33b9b6, 2025-05-16 16:56:48.200778+03, 2025-05-16 16:56:48.200778+03).

2025-05-16 16:56:49,235 - ERROR - Failed to process beatmapset 1171259: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (2443336, 1171259, 3.29, taiko, wip, 13, 8601048, 1. !!!!!!! (JarvisGaming), 0.0, 5.0, 240.00, 5.0, 0.0, 13, f, 2023-06-13 04:12:01+03, 1, 597, 645, https://osu.ppy.sh/beatmaps/2443336, 71, 71, 0, 3, bb4e93b6c03c078130120f0bb0639f7a, 2025-05-16 16:56:49.224675+03, 2025-05-16 16:56:49.224675+03).

2025-05-16 16:56:49,985 - INFO - Processed 11500 beatmapsets (45126 beatmaps)
2025-05-16 16:56:52,216 - INFO - Processed 11600 beatmapsets (45489 beatmaps)
2025-05-16 16:56:54,234 - INFO - Processed 11700 beatmapsets (45860 beatmaps)
2025-05-16 16:56:55,971 - INFO - Processed 11800 beatmapsets (46223 beatmaps)
2025-05-16 16:56:58,081 - INFO - Processed 11900 beatmapsets (46578 beatmaps)
2025-05-16 16:56:59,988 - INFO - Processed 12000 beatmapsets (46965 beatmaps)
2025-05-16 16:57:01,775 - INFO - Processed 12100 beatmapsets (47344 beatmaps)
2025-05-16 16:57:03,758 - INFO - Processed 12200 beatmapsets (47698 beatmaps)
2025-05-16 16:57:04,581 - ERROR - Failed to process beatmapset 666342: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (1844871, 666342, 5.33, osu, wip, 156, 3178418, Expert, 8.1, 9.1, 175.00, 3.2, 6.0, 69, f, 2023-05-01 04:00:23+03, 0, 350, 4573, https://osu.ppy.sh/beatmaps/1844871, 520, 207, 152, 0, 3872880015c27646358dc79f77cd6c78, 2025-05-16 16:57:04.574568+03, 2025-05-16 16:57:04.574568+03).

2025-05-16 16:57:05,490 - INFO - Processed 12300 beatmapsets (48056 beatmaps)
2025-05-16 16:57:07,402 - INFO - Processed 12400 beatmapsets (48444 beatmaps)
2025-05-16 16:57:07,540 - ERROR - Failed to process beatmapset 592397: numeric field overflow
DETAIL:  A field with precision 6, scale 2 must round to an absolute value less than 10^4.

2025-05-16 16:57:09,364 - INFO - Processed 12500 beatmapsets (48856 beatmaps)
2025-05-16 16:57:11,165 - INFO - Processed 12600 beatmapsets (49260 beatmaps)
2025-05-16 16:57:13,211 - INFO - Processed 12700 beatmapsets (49654 beatmaps)
2025-05-16 16:57:15,112 - INFO - Processed 12800 beatmapsets (50016 beatmaps)
2025-05-16 16:57:17,044 - INFO - Processed 12900 beatmapsets (50392 beatmaps)
2025-05-16 16:57:19,145 - INFO - Processed 13000 beatmapsets (50818 beatmaps)
2025-05-16 16:57:20,140 - ERROR - Failed to process beatmapset 597000: new row for relation "beatmaps" violates check constraint "beatmaps_status_check"
DETAIL:  Failing row contains (1268036, 597000, 3.37, mania, wip, 85, 8273098, Sar7's 4K note, 7.0, 5.0, 145.00, 4.0, 7.0, 84, f, 2023-02-20 18:45:18+02, 3, 4309, 9910, https://osu.ppy.sh/beatmaps/1268036, 1192, 814, 64, 0, b5e56790efd5f323fc79974734e4f471, 2025-05-16 16:57:20.134032+03, 2025-05-16 16:57:20.134032+03).

2025-05-16 16:57:21,249 - INFO - Processed 13100 beatmapsets (51200 beatmaps)
2025-05-16 16:57:23,225 - INFO - Processed 13200 beatmapsets (51554 beatmaps)
2025-05-16 16:57:25,065 - INFO - Processed 13300 beatmapsets (51902 beatmaps)
2025-05-16 16:57:26,957 - INFO - Processed 13400 beatmapsets (52291 beatmaps)
